"Chapter", "Section", "Type", "Subtype", "Key", "Object"
"ch054", "économie_domestique", "ingrédient", "carné", "jambon", "jambon"
"ch054", "économie_domestique", "ingrédient", "carné", "jambon", "jambon"
"ch054", "économie_domestique", "ingrédient", "carné", "jambon", "jambon"
"ch054", "économie_domestique", "produit", "carné", "jambon", "jambon"
"ch054", "économie_domestique", "mets", "", "jambonneau", "jambonneaux"
"ch054", "économie_domestique", "mets", "", "jambon", "jambons"
"ch054", "économie_domestique", "mets", "", "jambon", "jambons"
"ch054", "économie_domestique", "ingrédient", "carné", "lard", "lard"
"ch054", "économie_domestique", "ingrédient", "carné", "lard", "lard"
"ch054", "économie_domestique", "produit", "carné", "lard", "lard"
"ch054", "économie_domestique", "ingrédient", "éparco", "laurier", "laurier"
"ch054", "économie_domestique", "mets", "", "met", "mets"
"ch054", "économie_domestique", "ingrédient", "éparco", "oignon", "oignons"
"ch054", "économie_domestique", "ingrédient", "carné", "panne de cochon", "panne"
"ch054", "économie_domestique", "ingrédient", "éparco", "persil", "persil"
"ch054", "économie_domestique", "mets", "", "pied de cochon", "pieds de cochon"
"ch054", "économie_domestique", "ustensile", "", "poid", "poids"
"ch054", "économie_domestique", "ingrédient", "éparco", "poivre", "poivre"
"ch054", "économie_domestique", "ingrédient", "éparco", "poivre", "poivre"
"ch054", "économie_domestique", "ingrédient", "carné", "porc", "porc"
"ch054", "économie_domestique", "mets", "", "porc salé", "porc salé"
"ch054", "économie_domestique", "produit", "carné", "porc salé", "porc salé"
"ch054", "économie_domestique", "mets", "", "rillon", "rillons"
"ch054", "économie_domestique", "ingrédient", "carné", "saindoux", "saindoux"
"ch054", "économie_domestique", "produit", "carné", "saindoux", "saindoux"
"ch054", "économie_domestique", "ustensile", "", "saloir", "saloir"
"ch054", "économie_domestique", "ustensile", "", "saloir", "saloir"
"ch054", "économie_domestique", "ingrédient", "éparco", "salpêtre", "salpêtre en poudre"
"ch054", "économie_domestique", "ingrédient", "animal", "sang", "sang"
"ch054", "économie_domestique", "ingrédient", "carné", "sang", "sang"
"ch054", "économie_domestique", "ingrédient", "carné", "sang", "sang"
"ch054", "économie_domestique", "mets", "", "saucisse", "saucisse"
"ch054", "économie_domestique", "mets", "", "saucisses", "saucisses"
"ch054", "économie_domestique", "produit", "carné", "saucisson", "saucisson"
"ch054", "économie_domestique", "mets", "", "saucisson", "saucissons"
"ch054", "économie_domestique", "ingrédient", "éparco", "sauge", "sauge"
"ch054", "économie_domestique", "ingrédient", "éparco", "saumure", "saumure"
"ch054", "économie_domestique", "ingrédient", "éparco", "saumure", "saumure"
"ch054", "économie_domestique", "ingrédient", "éparco", "saumure", "saumure"
"ch054", "économie_domestique", "ingrédient", "éparco", "sel", "sel"
"ch054", "économie_domestique", "ingrédient", "éparco", "sel", "sel"
"ch054", "économie_domestique", "ingrédient", "éparco", "sel", "sel"
"ch054", "économie_domestique", "ustensile", "", "terrine", "terrine"
"ch054", "économie_domestique", "ustensile", "", "terrine", "terrine"
"ch054", "économie_domestique", "ingrédient", "éparco", "thym", "thym"
"ch054", "économie_domestique", "ingrédient", "carné", "porc", "toilette de porc"
"ch054", "économie_domestique", "ustensile", "", "vase de bois", "vase de bois"
"ch054", "économie_domestique", "ingrédient", "carné", "porc", "viande"
"ch054", "économie_domestique", "mets", "", "porc salé", "viande"
"ch054", "économie_domestique", "ingrédient", "carné", "porc", "viande cuite de porc"
"ch054", "économie_domestique", "ingrédient", "carné", "porc", "viande de porc"
"ch054", "économie_domestique", "ingrédient", "carné", "porc", "viande de porc"
"ch054", "économie_domestique", "mets", "", "porc", "viande de porc"
"ch054", "économie_domestique", "ingrédient", "éparco", "vinaigre", "vinaigre"
"ch054", "économie_domestique", "ingrédient", "éparco", "épice", "épices"
"ch054", "économie_domestique", "ingrédient", "éparco", "épice", "épices"
"ch054", "économie_domestique", "ustensile", "", "épingle", "épingle"
"ch054", "hygiène", "", "", "", "enfants"
"ch054", "hygiène", "", "", "", "estomacs"
"ch054", "hygiène", "", "", "porc", "viande de porc"
"ch054", "hygiène", "", "", "porc", "viande de porc"
