"Chapter", "Section", "Type", "Subtype", "Key", "Object"
"ch089", "économie_domestique", "ingrédient", "poisson", "sole", "dos"
"ch089", "économie_domestique", "ustensile", "", "eau", "eau"
"ch089", "économie_domestique", "ustensile", "", "eau", "eau"
"ch089", "économie_domestique", "ingrédient", "boisson", "eau-de-vie", "eau-de-vie"
"ch089", "économie_domestique", "ustensile", "", "eau", "eaux"
"ch089", "économie_domestique", "mets", "", "poisson en salade", "en salade"
"ch089", "économie_domestique", "mets", "", "en salade", "en salade"
"ch089", "économie_domestique", "ustensile", "", "feu", "feu"
"ch089", "économie_domestique", "ustensile", "", "feu", "feu"
"ch089", "économie_domestique", "ustensile", "", "feu", "feu"
"ch089", "économie_domestique", "ustensile", "", "feu", "feu"
"ch089", "économie_domestique", "ingrédient", "poisson", "raie", "foie"
"ch089", "économie_domestique", "ustensile", "", "fourneau", "fourneau"
"ch089", "économie_domestique", "mets", "", "poisson frit", "frit"
"ch089", "économie_domestique", "mets", "", "poisson frit", "friture"
"ch089", "économie_domestique", "mets", "", "poisson fumé", "fumé"
"ch089", "économie_domestique", "ingrédient", "éparco", "girofle", "girofle"
"ch089", "économie_domestique", "mets", "", "homard", "homard"
"ch089", "économie_domestique", "ingrédient", "éparco", "huile", "huile"
"ch089", "économie_domestique", "ingrédient", "éparco", "laurier", "laurier"
"ch089", "économie_domestique", "ingrédient", "éparco", "oignon", "oignons"
"ch089", "économie_domestique", "ingrédient", "poisson", "homard", "pattes"
"ch089", "économie_domestique", "ingrédient", "poisson", "homard", "pattes"
"ch089", "économie_domestique", "ingrédient", "poisson", "raie", "peau"
"ch089", "économie_domestique", "ingrédient", "poisson", "sole", "peau"
"ch089", "économie_domestique", "ingrédient", "poisson", "sole", "peau"
"ch089", "économie_domestique", "ingrédient", "éparco", "persil", "persil"
"ch089", "économie_domestique", "ingrédient", "éparco", "persil", "persil"
"ch089", "économie_domestique", "ingrédient", "éparco", "persil", "persil"
"ch089", "économie_domestique", "ustensile", "", "plat", "plat"
"ch089", "économie_domestique", "ustensile", "", "plat", "plat"
"ch089", "économie_domestique", "ustensile", "", "plat", "plat"
"ch089", "économie_domestique", "ingrédient", "poisson", "sole", "poisson"
"ch089", "économie_domestique", "produit", "poisson", "poisson", "poisson"
"ch089", "économie_domestique", "produit", "poisson", "poisson", "poissons"
"ch089", "économie_domestique", "produit", "poisson", "poisson", "poissons"
"ch089", "économie_domestique", "produit", "poisson", "poisson de rivière", "poissons de rivière"
"ch089", "économie_domestique", "produit", "poisson", "poisson de rivière", "poissons de rivière"
"ch089", "économie_domestique", "ingrédient", "éparco", "poivre", "poivre"
"ch089", "économie_domestique", "ingrédient", "éparco", "poivre", "poivre"
"ch089", "économie_domestique", "ingrédient", "éparco", "poivre blanc", "poivre blanc"
"ch089", "économie_domestique", "ustensile", "", "poêle", "poêle"
"ch089", "économie_domestique", "ustensile", "", "poêle", "poêle"
"ch089", "économie_domestique", "ingrédient", "poisson", "homard", "queue"
"ch089", "économie_domestique", "ingrédient", "poisson", "raie", "queue"
"ch089", "économie_domestique", "ingrédient", "poisson", "raie", "raie"
"ch089", "économie_domestique", "mets", "", "raie au beurre noir", "raie au beurre noir"
"ch089", "économie_domestique", "mets", "", "remoulade", "rémoulade"
"ch089", "économie_domestique", "mets", "", "poisson fôti", "rôti"
"ch089", "économie_domestique", "ingrédient", "", "sauce", "sauce"
"ch089", "économie_domestique", "ustensile", "", "saucière", "saucière"
"ch089", "économie_domestique", "ingrédient", "éparco", "sel", "sel"
"ch089", "économie_domestique", "ingrédient", "éparco", "sel", "sel"
"ch089", "économie_domestique", "ingrédient", "éparco", "sel", "sel"
"ch089", "économie_domestique", "mets", "", "poisson confit au sel", "sel"
"ch089", "économie_domestique", "ustensile", "", "serviette", "serviette"
"ch089", "économie_domestique", "mets", "", "sole au gratin", "sole au gratin"
"ch089", "économie_domestique", "ingrédient", "éparco", "thym", "thym"
"ch089", "économie_domestique", "ustensile", "", "tourtière", "tourtière"
"ch089", "économie_domestique", "ingrédient", "poisson", "raie", "tête"
"ch089", "économie_domestique", "ingrédient", "boisson", "vin blanc", "vin blanc"
"ch089", "économie_domestique", "ingrédient", "éparco", "vinaigre", "vinaigre"
"ch089", "économie_domestique", "ingrédient", "éparco", "vinaigre", "vinaigre"
"ch089", "économie_domestique", "mets", "", "poisson à l'étuvée", "à l'étuvée"
"ch089", "économie_domestique", "mets", "", "poisson à la sauce", "à la sauce"
"ch089", "économie_domestique", "mets", "", "poisson '", "à la matelote"
"ch089", "économie_domestique", "ingrédient", "éparco", "échalote", "échalote"
