"Chapter", "Section", "Type", "Subtype", "Key", "Object"
"ch114", "économie_domestique", "mets", "", "salade", "pissenlits"
"ch114", "économie_domestique", "mets", "", "salade de pissenlit", "pissenlits"
"ch114", "économie_domestique", "produit", "végétal", "salade", "pissenlits"
"ch114", "économie_domestique", "ingrédient", "éparco", "poivre", "poivre"
"ch114", "économie_domestique", "ingrédient", "éparco", "poivre", "poivre"
"ch114", "économie_domestique", "mets", "", "salade", "salade"
"ch114", "économie_domestique", "mets", "", "salade", "salade"
"ch114", "économie_domestique", "mets", "", "salade de chicorée", "salade de chicorée"
"ch114", "économie_domestique", "mets", "", "salade", "salade à la laitue"
"ch114", "économie_domestique", "produit", "légume", "salade", "salades"
"ch114", "économie_domestique", "ustensile", "", "saladier", "saladier"
"ch114", "économie_domestique", "ingrédient", "éparco", "sel", "sel"
"ch114", "économie_domestique", "ingrédient", "éparco", "sel", "sel"
"ch114", "économie_domestique", "ingrédient", "éparco", "vinaigre", "vinaigre"
"ch114", "économie_domestique", "ingrédient", "éparco", "vinaigre", "vinaigre"
